sample_id,relative_path,label
218,train/anger/10_image0020663.jpg,0
219,train/anger/10_image0020731.jpg,0
220,train/anger/10_image0020794.jpg,0
221,train/anger/10_image0020806.jpg,0
222,train/anger/10_image0020896.jpg,0
223,train/anger/10_image0020929.jpg,0
224,train/anger/10_image0020941.jpg,0
225,train/anger/10_image0021004.jpg,0
226,train/anger/10_image0021061.jpg,0
227,train/anger/10_image0021117.jpg,0
228,train/anger/10_image0021118.jpg,0
229,train/anger/10_image0021168.jpg,0
230,train/anger/10_image0021222.jpg,0
231,train/anger/10_image0021230.jpg,0
232,train/anger/10_image0021317.jpg,0
233,train/anger/10_image0021336.jpg,0
234,train/anger/10_image0021361.jpg,0
235,train/anger/10_image0021402.jpg,0
236,train/anger/10_image0021421.jpg,0
237,train/anger/10_image0021469.jpg,0
238,train/anger/10_image0021519.jpg,0
239,train/anger/10_image0021533.jpg,0
240,train/anger/10_image0021542.jpg,0
241,train/anger/10_image0021598.jpg,0
242,train/anger/10_image0021641.jpg,0
243,train/anger/10_image0021663.jpg,0
244,train/anger/10_image0021704.jpg,0
245,train/anger/10_image0021748.jpg,0
246,train/anger/10_image0021783.jpg,0
247,train/anger/10_image0021784.jpg,0
248,train/anger/10_image0021841.jpg,0
249,train/anger/10_image0021900.jpg,0
250,train/anger/10_image0021945.jpg,0
251,train/anger/10_image0022022.jpg,0
252,train/anger/10_image0022223.jpg,0
253,train/anger/10_image0022258.jpg,0
254,train/anger/10_image0022273.jpg,0
255,train/anger/10_image0022294.jpg,0
256,train/anger/10_image0022327.jpg,0
257,train/anger/10_image0022399.jpg,0
258,train/anger/10_image0022456.jpg,0
259,train/anger/10_image0022500.jpg,0
260,train/anger/10_image0022557.jpg,0
261,train/anger/10_image0022562.jpg,0
262,train/anger/10_image0022595.jpg,0
263,train/anger/10_image0022607.jpg,0
264,train/anger/10_image0022626.jpg,0
265,train/anger/10_image0022635.jpg,0
266,train/anger/10_image0022637.jpg,0
267,train/anger/10_image0022676.jpg,0
268,train/anger/10_image0022694.jpg,0
269,train/anger/10_image0022718.jpg,0
270,train/anger/10_image0022756.jpg,0
271,train/anger/10_image0022817.jpg,0
272,train/anger/10_image0022836.jpg,0
273,train/anger/10_image0022839.jpg,0
274,train/anger/10_image0022840.jpg,0
275,train/anger/10_image0022911.jpg,0
276,train/anger/10_image0022924.jpg,0
277,train/anger/10_image0022988.jpg,0
278,train/anger/10_image0023006.jpg,0
279,train/anger/10_image0023068.jpg,0
280,train/anger/10_image0023109.jpg,0
281,train/anger/10_image0023134.jpg,0
282,train/anger/10_image0023167.jpg,0
283,train/anger/10_image0023169.jpg,0
284,train/anger/10_image0023187.jpg,0
285,train/anger/10_image0023191.jpg,0
286,train/anger/10_image0023193.jpg,0
287,train/anger/10_image0023271.jpg,0
288,train/anger/10_image0023272.jpg,0
289,train/anger/10_image0023289.jpg,0
290,train/anger/10_image0023326.jpg,0
291,train/anger/10_image0023364.jpg,0
292,train/anger/10_image0023428.jpg,0
293,train/anger/10_image0023624.jpg,0
294,train/anger/10_image0023639.jpg,0
295,train/anger/10_image0023765.jpg,0
296,train/anger/10_image0023780.jpg,0
297,train/anger/10_image0023821.jpg,0
298,train/anger/10_image0023981.jpg,0
299,train/anger/10_image0024038.jpg,0
300,train/anger/10_image0024193.jpg,0
301,train/anger/10_image0024213.jpg,0
302,train/anger/10_image0024305.jpg,0
303,train/anger/10_image0024327.jpg,0
304,train/anger/10_image0024417.jpg,0
305,train/anger/10_image0024444.jpg,0
306,train/anger/10_image0024488.jpg,0
307,train/anger/10_image0024551.jpg,0
308,train/anger/10_image0024649.jpg,0
309,train/anger/10_image0024857.jpg,0
310,train/anger/10_image0024878.jpg,0
311,train/anger/10_image0024913.jpg,0
312,train/anger/10_image0024990.jpg,0
313,train/anger/10_image0025093.jpg,0
314,train/anger/10_image0025216.jpg,0
315,train/anger/10_image0025281.jpg,0
316,train/anger/10_image0025326.jpg,0
317,train/anger/10_image0025350.jpg,0
318,train/anger/10_image0025546.jpg,0
319,train/anger/10_image0025559.jpg,0
320,train/anger/10_image0025593.jpg,0
321,train/anger/10_image0025722.jpg,0
322,train/anger/10_image0025723.jpg,0
323,train/anger/10_image0025751.jpg,0
324,train/anger/10_image0025789.jpg,0
325,train/anger/10_image0025817.jpg,0
326,train/anger/10_image0025852.jpg,0
327,train/anger/10_image0025856.jpg,0
328,train/anger/10_image0025924.jpg,0
329,train/anger/10_image0025990.jpg,0
330,train/anger/10_image0026112.jpg,0
331,train/anger/10_image0026181.jpg,0
332,train/anger/10_image0026214.jpg,0
333,train/anger/10_image0026281.jpg,0
334,train/anger/10_image0026288.jpg,0
335,train/anger/10_image0026304.jpg,0
336,train/anger/10_image0026344.jpg,0
337,train/anger/10_image0026372.jpg,0
338,train/anger/10_image0026404.jpg,0
339,train/anger/10_image0026473.jpg,0
340,train/anger/10_image0026488.jpg,0
341,train/anger/10_image0026505.jpg,0
342,train/anger/10_image0026609.jpg,0
343,train/anger/10_image0026616.jpg,0
344,train/anger/10_image0026663.jpg,0
345,train/anger/10_image0026717.jpg,0
346,train/anger/10_image0026748.jpg,0
347,train/anger/10_image0026817.jpg,0
348,train/anger/10_image0026820.jpg,0
349,train/anger/10_image0026821.jpg,0
350,train/anger/10_image0026827.jpg,0
351,train/anger/10_image0026836.jpg,0
352,train/anger/10_image0026862.jpg,0
353,train/anger/10_image0026870.jpg,0
354,train/anger/10_image0026966.jpg,0
355,train/anger/10_image0026981.jpg,0
356,train/anger/10_image0027121.jpg,0
357,train/anger/10_image0027145.jpg,0
358,train/anger/10_image0027253.jpg,0
359,train/anger/10_image0027399.jpg,0
360,train/anger/10_image0027419.jpg,0
361,train/anger/10_image0027435.jpg,0
362,train/anger/10_image0027475.jpg,0
363,train/anger/10_image0027477.jpg,0
364,train/anger/10_image0027496.jpg,0
365,train/anger/10_image0027545.jpg,0
366,train/anger/10_image0027554.jpg,0
367,train/anger/10_image0027589.jpg,0
368,train/anger/10_image0027660.jpg,0
369,train/anger/10_image0027670.jpg,0
370,train/anger/10_image0027699.jpg,0
371,train/anger/10_image0027716.jpg,0
372,train/anger/10_image0027734.jpg,0
373,train/anger/10_image0027790.jpg,0
374,train/anger/10_image0027803.jpg,0
375,train/anger/10_image0027812.jpg,0
376,train/anger/10_image0027874.jpg,0
377,train/anger/10_image0027882.jpg,0
378,train/anger/10_image0027903.jpg,0
379,train/anger/10_image0027926.jpg,0
380,train/anger/10_image0027974.jpg,0
381,train/anger/10_image0028071.jpg,0
382,train/anger/10_image0028092.jpg,0
383,train/anger/10_image0028152.jpg,0
384,train/anger/10_image0028176.jpg,0
385,train/anger/10_image0028194.jpg,0
386,train/anger/10_image0028232.jpg,0
387,train/anger/10_image0028255.jpg,0
388,train/anger/10_image0028260.jpg,0
389,train/anger/10_image0028289.jpg,0
390,train/anger/10_image0028332.jpg,0
391,train/anger/10_image0028397.jpg,0
392,train/anger/10_image0028518.jpg,0
393,train/anger/10_image0028540.jpg,0
394,train/anger/10_image0028678.jpg,0
395,train/anger/10_image0028684.jpg,0
396,train/anger/10_image0028905.jpg,0
397,train/anger/10_image0028964.jpg,0
398,train/anger/10_image0029003.jpg,0
399,train/anger/10_image0029027.jpg,0
400,train/anger/10_image0029107.jpg,0
401,train/anger/10_image0029188.jpg,0
402,train/anger/10_image0029220.jpg,0
403,train/anger/10_image0029237.jpg,0
404,train/anger/10_image0029254.jpg,0
405,train/anger/10_image0029293.jpg,0
406,train/anger/10_image0029317.jpg,0
407,train/anger/10_image0029334.jpg,0
408,train/anger/10_image0029379.jpg,0
409,train/anger/10_image0029416.jpg,0
410,train/anger/10_image0029438.jpg,0
411,train/anger/10_image0029635.jpg,0
412,train/anger/10_image0029638.jpg,0
413,train/anger/10_image0029753.jpg,0
414,train/anger/10_image0029801.jpg,0
415,train/anger/10_image0029819.jpg,0
416,train/anger/10_image0029990.jpg,0
417,train/anger/10_image0030119.jpg,0
418,train/anger/10_image0030128.jpg,0
419,train/anger/10_image0030130.jpg,0
420,train/anger/10_image0030228.jpg,0
421,train/anger/10_image0030257.jpg,0
422,train/anger/10_image0030258.jpg,0
423,train/anger/10_image0030338.jpg,0
424,train/anger/10_image0030375.jpg,0
425,train/anger/10_image0030382.jpg,0
426,train/anger/10_image0030396.jpg,0
427,train/anger/10_image0030417.jpg,0
428,train/anger/10_image0030476.jpg,0
429,train/anger/10_image0030480.jpg,0
430,train/anger/10_image0030486.jpg,0
431,train/anger/10_image0030497.jpg,0
432,train/anger/10_image0030532.jpg,0
433,train/anger/10_image0030535.jpg,0
434,train/anger/10_image0030553.jpg,0
435,train/anger/10_image0030604.jpg,0
436,train/anger/10_image0030624.jpg,0
437,train/anger/10_image0030693.jpg,0
438,train/anger/10_image0030722.jpg,0
439,train/anger/15_image0000061.jpg,0
440,train/anger/15_image0000343.jpg,0
441,train/anger/15_image0000441.jpg,0
442,train/anger/15_image0000513.jpg,0
443,train/anger/15_image0000697.jpg,0
444,train/anger/15_image0000722.jpg,0
445,train/anger/15_image0000923.jpg,0
446,train/anger/15_image0001453.jpg,0
447,train/anger/15_image0001529.jpg,0
448,train/anger/15_image0001794.jpg,0
449,train/anger/15_image0002049.jpg,0
450,train/anger/15_image0002281.jpg,0
451,train/anger/15_image0002369.jpg,0
452,train/anger/15_image0002378.jpg,0
453,train/anger/15_image0002524.jpg,0
454,train/anger/15_image0002797.jpg,0
455,train/anger/15_image0002840.jpg,0
456,train/anger/15_image0003003.jpg,0
457,train/anger/15_image0003019.jpg,0
458,train/anger/15_image0003046.jpg,0
459,train/anger/15_image0003428.jpg,0
460,train/anger/15_image0003455.jpg,0
461,train/anger/15_image0003666.jpg,0
462,train/anger/15_image0003857.jpg,0
463,train/anger/15_image0004026.jpg,0
464,train/anger/15_image0004298.jpg,0
465,train/anger/15_image0004383.jpg,0
466,train/anger/15_image0004550.jpg,0
467,train/anger/15_image0004588.jpg,0
468,train/anger/15_image0004618.jpg,0
469,train/anger/15_image0004642.jpg,0
470,train/anger/15_image0005269.jpg,0
471,train/anger/15_image0005298.jpg,0
472,train/anger/15_image0005565.jpg,0
473,train/anger/15_image0005865.jpg,0
474,train/anger/15_image0005983.jpg,0
475,train/anger/15_image0006260.jpg,0
476,train/anger/15_image0006335.jpg,0
477,train/anger/15_image0006503.jpg,0
478,train/anger/15_image0006566.jpg,0
479,train/anger/15_image0006601.jpg,0
480,train/anger/15_image0006689.jpg,0
481,train/anger/15_image0007612.jpg,0
482,train/anger/15_image0008156.jpg,0
483,train/anger/15_image0008210.jpg,0
484,train/anger/15_image0008228.jpg,0
485,train/anger/15_image0008461.jpg,0
486,train/anger/15_image0008479.jpg,0
487,train/anger/15_image0008528.jpg,0
488,train/anger/15_image0008538.jpg,0
489,train/anger/15_image0008685.jpg,0
490,train/anger/15_image0008810.jpg,0
491,train/anger/15_image0008857.jpg,0
492,train/anger/15_image0009502.jpg,0
493,train/anger/15_image0009551.jpg,0
494,train/anger/15_image0009775.jpg,0
495,train/anger/15_image0010009.jpg,0
496,train/anger/15_image0010169.jpg,0
497,train/anger/15_image0010214.jpg,0
498,train/anger/15_image0010503.jpg,0
499,train/anger/15_image0010590.jpg,0
500,train/anger/15_image0010836.jpg,0
501,train/anger/15_image0010849.jpg,0
502,train/anger/15_image0010948.jpg,0
503,train/anger/15_image0011097.jpg,0
504,train/anger/15_image0011280.jpg,0
505,train/anger/15_image0011609.jpg,0
506,train/anger/15_image0011938.jpg,0
507,train/anger/15_image0012060.jpg,0
508,train/anger/15_image0012248.jpg,0
509,train/anger/15_image0012265.jpg,0
510,train/anger/15_image0012268.jpg,0
511,train/anger/15_image0012357.jpg,0
512,train/anger/15_image0012405.jpg,0
513,train/anger/15_image0012443.jpg,0
514,train/anger/15_image0012456.jpg,0
515,train/anger/15_image0012552.jpg,0
516,train/anger/15_image0012579.jpg,0
517,train/anger/15_image0012639.jpg,0
518,train/anger/15_image0012928.jpg,0
519,train/anger/15_image0012944.jpg,0
520,train/anger/15_image0012970.jpg,0
521,train/anger/15_image0013009.jpg,0
522,train/anger/15_image0013049.jpg,0
523,train/anger/15_image0013078.jpg,0
524,train/anger/15_image0013193.jpg,0
525,train/anger/15_image0013259.jpg,0
526,train/anger/15_image0013282.jpg,0
527,train/anger/15_image0013284.jpg,0
528,train/anger/15_image0013469.jpg,0
529,train/anger/15_image0013486.jpg,0
530,train/anger/15_image0013826.jpg,0
531,train/anger/15_image0013835.jpg,0
532,train/anger/15_image0014590.jpg,0
533,train/anger/15_image0014651.jpg,0
534,train/anger/15_image0014975.jpg,0
535,train/anger/15_image0015369.jpg,0
536,train/anger/15_image0015557.jpg,0
537,train/anger/15_image0015572.jpg,0
538,train/anger/15_image0015577.jpg,0
539,train/anger/15_image0015642.jpg,0
540,train/anger/15_image0015727.jpg,0
541,train/anger/15_image0015776.jpg,0
542,train/anger/15_image0015833.jpg,0
543,train/anger/15_image0015856.jpg,0
544,train/anger/15_image0015921.jpg,0
545,train/anger/15_image0015963.jpg,0
546,train/anger/15_image0016083.jpg,0
547,train/anger/15_image0016260.jpg,0
548,train/anger/15_image0016378.jpg,0
549,train/anger/15_image0016533.jpg,0
550,train/anger/15_image0016730.jpg,0
551,train/anger/15_image0016779.jpg,0
552,train/anger/15_image0016847.jpg,0
553,train/anger/15_image0016993.jpg,0
554,train/anger/15_image0017151.jpg,0
555,train/anger/15_image0017373.jpg,0
556,train/anger/15_image0017646.jpg,0
557,train/anger/15_image0017649.jpg,0
558,train/anger/15_image0017693.jpg,0
559,train/anger/15_image0017731.jpg,0
560,train/anger/15_image0017769.jpg,0
561,train/anger/15_image0017890.jpg,0
562,train/anger/15_image0017917.jpg,0
563,train/anger/15_image0018142.jpg,0
564,train/anger/15_image0018152.jpg,0
565,train/anger/15_image0018236.jpg,0
566,train/anger/15_image0018363.jpg,0
567,train/anger/15_image0018372.jpg,0
568,train/anger/15_image0018424.jpg,0
569,train/anger/15_image0018446.jpg,0
570,train/anger/15_image0018526.jpg,0
571,train/anger/15_image0018547.jpg,0
572,train/anger/15_image0018590.jpg,0
573,train/anger/15_image0018636.jpg,0
574,train/anger/15_image0018647.jpg,0
575,train/anger/15_image0018738.jpg,0
576,train/anger/15_image0018808.jpg,0
577,train/anger/15_image0018839.jpg,0
578,train/anger/15_image0018872.jpg,0
579,train/anger/15_image0018882.jpg,0
580,train/anger/15_image0018902.jpg,0
581,train/anger/15_image0018949.jpg,0
582,train/anger/15_image0018981.jpg,0
583,train/anger/15_image0018987.jpg,0
584,train/anger/15_image0019019.jpg,0
585,train/anger/15_image0019020.jpg,0
586,train/anger/15_image0019053.jpg,0
587,train/anger/15_image0019182.jpg,0
588,train/anger/15_image0019308.jpg,0
589,train/anger/15_image0019349.jpg,0
590,train/anger/15_image0019353.jpg,0
591,train/anger/15_image0019507.jpg,0
592,train/anger/15_image0019549.jpg,0
593,train/anger/15_image0019570.jpg,0
594,train/anger/15_image0019573.jpg,0
595,train/anger/15_image0019649.jpg,0
596,train/anger/15_image0019661.jpg,0
597,train/anger/15_image0019669.jpg,0
598,train/anger/15_image0019707.jpg,0
599,train/anger/15_image0019708.jpg,0
600,train/anger/15_image0019709.jpg,0
601,train/anger/15_image0019788.jpg,0
602,train/anger/15_image0019804.jpg,0
603,train/anger/15_image0019929.jpg,0
604,train/anger/15_image0019950.jpg,0
605,train/anger/15_image0019993.jpg,0
606,train/anger/15_image0020017.jpg,0
607,train/anger/15_image0020043.jpg,0
608,train/anger/15_image0020103.jpg,0
609,train/anger/15_image0020125.jpg,0
610,train/anger/15_image0020149.jpg,0
611,train/anger/15_image0020216.jpg,0
612,train/anger/15_image0020244.jpg,0
613,train/anger/15_image0020291.jpg,0
614,train/anger/15_image0020356.jpg,0
615,train/anger/15_image0020435.jpg,0
616,train/anger/15_image0020503.jpg,0
617,train/anger/15_image0020521.jpg,0
618,train/anger/15_image0020540.jpg,0
619,train/anger/15_image0020613.jpg,0
620,train/anger/15_image0020729.jpg,0
621,train/anger/15_image0020751.jpg,0
622,train/anger/15_image0020821.jpg,0
623,train/anger/15_image0020825.jpg,0
624,train/anger/15_image0020872.jpg,0
625,train/anger/15_image0020904.jpg,0
626,train/anger/15_image0021004.jpg,0
627,train/anger/15_image0021045.jpg,0
628,train/anger/15_image0021056.jpg,0
629,train/anger/15_image0021112.jpg,0
630,train/anger/15_image0021210.jpg,0
631,train/anger/15_image0021250.jpg,0
632,train/anger/15_image0021299.jpg,0
633,train/anger/15_image0021317.jpg,0
634,train/anger/15_image0021361.jpg,0
635,train/anger/15_image0021436.jpg,0
636,train/anger/15_image0021444.jpg,0
637,train/anger/15_image0021502.jpg,0
638,train/anger/15_image0021575.jpg,0
639,train/anger/15_image0021607.jpg,0
640,train/anger/15_image0021678.jpg,0
641,train/anger/15_image0021695.jpg,0
642,train/anger/15_image0021722.jpg,0
643,train/anger/15_image0021810.jpg,0
644,train/anger/15_image0021846.jpg,0
645,train/anger/15_image0021881.jpg,0
646,train/anger/15_image0021889.jpg,0
647,train/anger/15_image0021900.jpg,0
648,train/anger/15_image0021955.jpg,0
649,train/anger/15_image0022045.jpg,0
650,train/anger/15_image0022105.jpg,0
651,train/anger/15_image0022130.jpg,0
652,train/anger/15_image0022225.jpg,0
653,train/anger/15_image0022267.jpg,0
654,train/anger/15_image0022289.jpg,0
655,train/anger/15_image0022383.jpg,0
656,train/anger/15_image0022418.jpg,0
657,train/anger/15_image0022455.jpg,0
658,train/anger/15_image0022456.jpg,0
659,train/anger/15_image0022495.jpg,0
660,train/anger/15_image0022500.jpg,0
661,train/anger/15_image0022523.jpg,0
662,train/anger/15_image0022532.jpg,0
663,train/anger/15_image0022557.jpg,0
664,train/anger/15_image0022616.jpg,0
665,train/anger/15_image0022681.jpg,0
666,train/anger/15_image0022698.jpg,0
667,train/anger/15_image0022810.jpg,0
668,train/anger/15_image0022865.jpg,0
669,train/anger/15_image0022876.jpg,0
670,train/anger/15_image0022877.jpg,0
671,train/anger/15_image0022976.jpg,0
672,train/anger/15_image0023014.jpg,0
673,train/anger/15_image0023016.jpg,0
674,train/anger/15_image0023228.jpg,0
675,train/anger/15_image0023279.jpg,0
676,train/anger/15_image0023396.jpg,0
677,train/anger/15_image0023471.jpg,0
678,train/anger/15_image0023528.jpg,0
679,train/anger/15_image0023571.jpg,0
680,train/anger/15_image0023601.jpg,0
681,train/anger/15_image0023717.jpg,0
682,train/anger/15_image0023733.jpg,0
683,train/anger/15_image0023765.jpg,0
684,train/anger/15_image0023827.jpg,0
685,train/anger/15_image0023829.jpg,0
686,train/anger/15_image0023832.jpg,0
687,train/anger/15_image0023944.jpg,0
688,train/anger/15_image0023981.jpg,0
689,train/anger/15_image0024068.jpg,0
690,train/anger/15_image0024155.jpg,0
691,train/anger/15_image0024244.jpg,0
692,train/anger/15_image0024258.jpg,0
693,train/anger/15_image0024272.jpg,0
694,train/anger/15_image0024273.jpg,0
695,train/anger/15_image0024280.jpg,0
696,train/anger/15_image0024303.jpg,0
697,train/anger/15_image0024308.jpg,0
